,Unnamed: 0,plot_ID_from_plot,farm_ID,Object.state,Status,Accuracy,collection_date_from_plot,plot_number,plot_owner,plot_area,plot_boundary,plot_lat_long,plot_soil_type,plot_soil_color,plot_soil_quality,plot_topography,season_ID,plot_ID_from_season,validation,collection_date_from_season,farmed_season1,plot_number_season1,crop_grown_season1,secondary_crop_grown_season1,reason_for_crop_season1,production_season1,labor_type_season1,hired_labor_days_season1,hired_labor_cost_season1,tractor_season1,combine_season1,baler_season1,tiller_season1,seed_drill_season1,van_season1,motor_pump_season1,weeder_season1,sprayer_season1,harrow_season1,cart_season1,plow_season1,other_equipment_season1,used_animal_season1,animal_type_season1,secondary_animal_type_season1,labor_soil_preparation_season1,harrowing_season1,sowing_date_season1,seed_variety_season1,reason_for_seed_variety_season1,row_spacing_season1,seed_amount_season1,num_seeds_per_hole_season1,seed_cost_season1,weed_season1,weed_method_season1,ridging_season1,other_management_season1,used_fertilizer_season1,fertilizer_num_sacks_season1,fertilizer_type_season1,fertilizer_formula_season1,fertilizer_amount_season1,insecticide_season1,insecticide_brand_season1,fungicide_season1,fungicide_brand_season1,herbicide_season1,herbicide_brand_season1,harvest_date_season1,harvest_duration_season1,harvest_num_sacks_season1,kg_per_sack_season1,storage_place_season1,secondary_storage_place_season1,harvest_sold_season1,harvest_sold_place_season1,selling_date_season1,selling_duration_season1,plot_insurance_season1,insurance_premium_season1,insurance_compensation_season1,insurance_compensation_amount_season1,insurance_satisfaction_season1,farmed_season2,plot_number_season2,crop_grown_season2,reason_for_crop_season2,plot_insurance_season2,area_sown_season2,first_rainfall_date_season2,sowing_date_season2,seed_amount_demanded_season2,seed_amount_received_season2,seed_value_season2,seed_variety_season2,seed_provider_season2,seed_payment_method_season2,fertilizer1_application_season2,fertilizer1_type_season2,fertilizer1_why_not_applied_season2,fertilizer1_date_season2,fertilizer1_type_season2.1,fertilizer1_amount_season2,fertilizer1_cost_season2,fertilizer2_application_season2,fertilizer2_date_season2,fertilizer2_type_season2,fertilizer2_amount_season2,fertilize2_cost_season2,used_other_inputs_season2,other_inputs_type_season2,received_credit_season2,credit_amount_demanded_season2,credit_amount_received_season2,credit_source_season2,interest_rate_season2,farmed_dry_season,crop_grown_dry_season,fertilizer_type_dry_season,irrigation_method_dry_season,irrigation_cost_dry_season,irrigation_source_dry_season
2207,2207,7979,5635,Validated,Enable,2,10/22/16 18:57,1,owned,1,4281,-14.316500589282 | 16.44059484426,Autres,black,medium,flat,7403,7979,validated,11/3/16 13:40,yes,,irrigated_rice,,cash,4,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,,5/8/16,traditional,,0,120,0,350,yes,mechanized,,,yes,8,DAP/Urea,inconnu,400,,,,,yes,Propanil et Weedone,8/8/16,0,4,80,shop,,340,market,9/23/16,2,yes,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,no,,no,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2208,2208,7980,5871,Validated,Enable,2,11/23/16 13:11,1,owned,1,4430,-14.315212459653 | 16.438807963464,Autres,brown,medium,flat,7405,7980,validated,11/23/16 13:11,yes,,irrigated_rice,,cash,5,gifted,0,0,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/9/16,traditional,,1,120,2,350,yes,mechanized,no,,yes,8,DAP/Urea,,400,no,,no,,yes,Propanil et Weedone,8/24/16,1,4,80,shop,,260,market,12/24/16,2,yes,0,no,0,,yes,,irrigated_rice,cash,yes,1,0000-00-00,8/23/16,120,120,42000,,Pellital,cash,yes,Urea,,9/26/16,DAP,270,35700,yes,10/20/16,Urea,130,21350,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2209,2209,8005,7236,Validated,Enable,2,10/22/16 16:11,1,owned,1,4213,-14.312970578702 | 16.427247771999,Autres,yellow,medium,flat,7432,8005,validated,11/4/16 14:15,yes,1,irrigated_rice,,cash,4,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,,5/11/16,traditional,,0,120,0,350,yes,mechanized,no,,yes,8,DAP/Urea,inconnu,400,no,,no,,yes,Propanil et Weedone,8/16/16,10,5,80,shop,,530,market,9/25/16,2,yes,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,no,,no,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2210,2210,8006,6931,Validated,Enable,2,10/22/16 16:04,1,owned,1,4479,-14.313441189816 | 16.427514753009,Autres,yellow,medium,flat,7433,8006,validated,11/4/16 14:34,yes,1,irrigated_rice,,cash,3,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,8/10/16,traditional,,0,120,0,400,yes,mechanized,no,,yes,8,DAP/Urea,inconnu,400,no,,no,,yes,Propanil et Weedone,8/24/16,15,3,80,shop,,540,market,9/27/16,2,yes,0,no,0,,yes,1,irrigated_rice,cash,yes,0,0000-00-00,8/29/16,120,120,42000,,Pellital,cash,yes,Urea,,9/28/16,DAP,280,36000,yes,10/21/16,Urea,120,23000,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2211,2211,8007,7078,Validated,Enable,2,10/22/16 16:01,1,owned,1,5262,-14.313905820109 | 16.427991230406,Autres,yellow,medium,flat,7434,8007,validated,11/23/16 9:25,yes,,irrigated_rice,,cash,4,gifted,0,0,no,no,no,no,no,no,no,no,yes,no,yes,no,,yes,horse,,yes,no,5/8/16,traditional,,1,120,2,350,yes,mechanized,no,,yes,8,DAP/Urea,,400,no,,no,,yes,propanil weedone,8/21/16,1,4,80,shop,,260,market,1/8/17,2,yes,0,no,0,,yes,,irrigated_rice,cash,yes,1,0000-00-00,8/30/16,120,120,42000,,Pellital,cash,yes,,,9/26/16,DAP,280,38000,yes,10/20/16,Urea,120,22000,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2212,2212,8008,6956,Validated,Enable,2,10/24/16 15:22,1,owned,1,5400,-14.314249207013 | 16.428707113822,Autres,black,medium,flat,7435,8008,validated,11/4/16 14:56,yes,1,irrigated_rice,,cash,4,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/10/16,traditional,,0,120,0,350,yes,mechanized,no,,yes,8,DAP/Urea,inconnu,400,no,,no,,yes,Propanil et Weedone,8/16/16,15,3,80,shop,,520,market,0000-00-00,2,yes,0,no,0,,yes,1,irrigated_rice,cash,yes,0,0000-00-00,8/27/16,120,120,42000,,Pellital,cash,yes,Urea,,9/27/16,DAP,37500,270,yes,10/22/16,Urea,130,22500,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2213,2213,8009,6988,Validated,Enable,2,10/22/16 16:07,1,owned,1,6013,-14.314505766538 | 16.429256453878,Autres,black,medium,flat,7436,8009,validated,11/23/16 10:03,yes,,irrigated_rice,,cash,3,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/12/16,traditional,,1,120,2,350,yes,mechanized,no,,yes,8,DAP/Urea,,400,no,,no,,yes,Propanil et Weedone,8/17/16,1,3,80,shop,,630,market,9/26/16,2,yes,0,no,0,,yes,,irrigated_rice,cash,yes,1,0000-00-00,8/25/16,120,120,42000,,Propanil et Weedone,cash,yes,Urea,,9/27/16,DAP,280,37500,yes,10/23/16,Urea,120,22500,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2214,2214,8010,6906,Validated,Enable,2,10/22/16 15:57,1,owned,1,6329,-14.31465589782 | 16.429922325929,Autres,black,medium,flat,7437,8010,validated,11/4/16 9:12,yes,1,irrigated_rice,,cash,3,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/8/16,traditional,,0,120,0,350,yes,mechanized,no,,yes,8,DAP/Urea,inconnu,400,no,,no,,yes,Propanil et Weedone,8/19/16,0,5,80,shop,,530,market,0000-00-00,2,yes,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,no,,no,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2215,2215,8011,6907,Validated,Enable,2,10/22/16 15:44,1,owned,1,6905,-14.314952845904 | 16.430409777043,Autres,black,medium,flat,7438,8011,validated,11/4/16 9:34,yes,1,irrigated_rice,,cash,5,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/8/16,traditional,,0,120,0,350,yes,mechanized,,,yes,3,DAP/Urea,inconnu,400,no,,no,,yes,Propanil et Weedone,8/20/16,10,3,80,shop,,530,market,9/26/16,2,yes,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,no,,no,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2216,2216,8012,6991,Validated,Enable,3,10/22/16 15:55,1,owned,1,7087,-14.315190139554 | 16.430965939959,Autres,black,medium,flat,7439,8012,validated,11/23/16 9:23,yes,,irrigated_rice,,cash,3,gifted,0,0,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/7/16,traditional,,1,120,2,350,yes,mechanized,no,,yes,8,DAP/Urea,,400,no,,no,,yes,Propanil et Weedone,8/20/16,1,5,80,shop,,630,market,1/8/17,2,yes,0,no,0,,yes,,irrigated_rice,cash,yes,1,0000-00-00,9/1/16,120,120,42000,,Pellital,cash,yes,Urea,,9/27/16,DAP,280,39000,yes,10/17/16,Urea,120,21000,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2217,2217,8013,6990,Validated,Enable,2,10/22/16 15:34,1,owned,1,7294,-14.315490139554 | 16.431428692039,Autres,black,medium,flat,7440,8013,validated,11/4/16 9:07,yes,1,irrigated_rice,,cash,3,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,,5/6/16,traditional,,0,120,0,350,yes,mechanized,,,yes,8,DAP/Urea,inconnu,400,no,,no,,yes,Propanil et Weedone,8/20/16,0,4,80,shop,,380,market,0000-00-00,2,yes,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,no,,no,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2218,2218,8014,6820,Validated,Enable,2,10/22/16 15:38,1,owned,1,7012,-14.315844148152 | 16.431920213508,Autres,black,medium,flat,7441,8014,validated,11/4/16 14:09,yes,1,irrigated_rice,,cash,3,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/10/16,traditional,,0,120,0,350,yes,mechanized,no,,yes,8,DAP/Urea,inconnu,400,,,,,yes,Propanil et Weedone,8/19/16,10,4,80,shop,,390,market,0000-00-00,2,yes,1000,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,no,,no,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2219,2219,8015,6828,Validated,Enable,2,10/22/16 15:26,1,owned,1,3668,-14.315949207013 | 16.432501453019,Autres,yellow,medium,flat,7442,8015,validated,11/4/16 14:30,yes,1,irrigated_rice,,cash,4,gifted,0,0,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/9/16,traditional,,0,120,0,350,yes,mechanized,,,yes,8,DAP/Urea,inconnu,400,no,,no,,yes,Propanil et Weedone,8/13/16,10,4,80,shop,,620,market,0000-00-00,2,yes,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,no,,no,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2220,2220,8016,3651,Validated,Enable,10,10/24/16 13:40,3,owned,0.5,4701,-15.998531481813 | 16.459203356713,Autres,black,good,flat,7443,8016,validated,10/24/16 13:42,yes,2,irrigated_rice,,cash,2.8,paid,120,40000,no,no,no,no,no,no,yes,no,yes,no,yes,no,,no,,,yes,no,2/15/16,certified,good yield,0,140,0,375,no,,no,,yes,4,DAP/Urea,18/46/00 et urÈe 46%,350,yes,Furodan,no,,yes,Weeden Propanyl Londax,5/30/16,3,0,85,shop,,2300,market,8/20/16,1,yes,5000,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,DAP/Urea,Aspersion,40000,hydraulic_pump
2221,2221,8017,3906,Validated,Enable,10,10/31/16 16:03,3,owned,0.5,2661,-15.998923333333 | 16.46,Autres,black,good,flat,7444,8017,validated,10/26/16 16:04,yes,2,irrigated_rice,,cash,2.9,gifted,0,0,no,no,no,no,no,no,yes,no,yes,no,yes,no,,no,,,yes,no,2/20/16,certified,good yield,0,140,0,375,no,,no,,yes,4,DAP/Urea,urÈe 46% et18 46 00,350,yes,furodan,no,,yes,weeden propanyl londax,5/28/16,1,10,82,shop,,2200,market,8/10/16,1,yes,4500,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,DAP/Urea,Aspersion,36000,hydraulic_pump
2222,2222,8021,6953,Validated,Enable,2,11/23/16 9:36,1,owned,1,9795,-14.315279072749 | 16.433377494411,Autres,brown,medium,flat,7449,8021,validated,11/23/16 9:34,yes,,irrigated_rice,,cash,3,gifted,0,0,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,cow,,yes,no,5/12/16,traditional,,1,120,2,350,yes,mechanized,no,,yes,8,DAP/Urea,,400,no,,no,,yes,Propanil et Weedone,8/13/16,1,3,80,shop,,430,market,12/27/16,2,yes,0,no,0,,yes,,irrigated_rice,cash,yes,1,0000-00-00,8/23/16,120,120,42000,,Pellital,cash,yes,Urea,,9/25/16,DAP,260,37500,yes,10/19/16,Urea,140,22500,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2223,2223,8022,6831,Validated,Enable,3,10/25/16 12:13,1,owned,1,8655,-14.315086060842 | 16.432830649623,Autres,yellow,medium,flat,7450,8022,validated,11/3/16 14:52,yes,1,irrigated_rice,,cash,3,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,,5/8/16,traditional,,0,120,0,350,yes,mechanized,,,yes,8,DAP/Urea,inconnu,400,,,,,yes,Propanil et Weedone,8/23/16,9,3,80,shop,,380,market,10/16/16,2,yes,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,no,,no,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2224,2224,8023,6823,Validated,Enable,2,10/22/16 16:51,1,owned,1,9501,-14.314684549599 | 16.432125717755,Autres,yellow,medium,flat,7451,8023,validated,11/4/16 13:03,yes,,irrigated_rice,,cash,3,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,,5/10/16,traditional,,1,120,2,350,yes,mechanized,,,yes,8,DAP/Urea,inconnu,400,,,,,yes,Propanil et Weedone,8/22/16,9,4,80,shop,,510,market,0000-00-00,2,yes,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,no,,no,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2225,2225,8024,6827,Validated,Enable,2,11/23/16 13:23,1,owned,1,9444,-14.314282727508 | 16.431381870824,Autres,brown,medium,flat,7452,8024,validated,11/23/16 13:24,yes,,irrigated_rice,,cash,4,gifted,0,0,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/9/16,traditional,,1,120,2,350,yes,mechanized,no,,yes,8,DAP/Urea,,400,no,,no,,yes,Propanil et Weedone,8/19/16,90,4,80,shop,,620,market,1/17/17,2,yes,0,no,0,,yes,,irrigated_rice,cash,yes,1,0000-00-00,8/28/16,120,120,42000,,Pellital,cash,yes,Urea,,9/23/16,DAP,280,37500,yes,10/19/16,Urea,140,22500,no,,yes,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2226,2226,8025,6821,Validated,Enable,2,10/22/16 16:41,1,owned,1,5594,-14.313895715275 | 16.430620169566,Autres,yellow,medium,flat,7453,8025,validated,11/23/16 13:22,yes,,irrigated_rice,,cash,4,gifted,0,0,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/8/16,traditional,,1,120,2,350,yes,mechanized,no,,yes,8,DAP/Urea,,400,no,,no,,yes,Propanil et Weedone,8/23/16,1,4,80,shop,,620,market,1/11/17,2,yes,0,no,0,,yes,,irrigated_rice,cash,yes,1,0000-00-00,8/26/16,120,120,42000,,Pellital,cash,yes,Urea,,9/26/16,DAP,280,37500,yes,9/18/16,Urea,120,24000,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2227,2227,8026,6819,Validated,Enable,2,11/21/16 14:46,1,owned,1,6792,-14.313006682536 | 16.431068798104,Autres,yellowish,medium,flat,8000,8026,validated,11/1/16 5:32,yes,,irrigated_rice,,cash,4,gifted,0,0,no,no,no,no,no,no,no,no,yes,no,yes,no,,yes,cow,,yes,,5/8/16,traditional,,1,120,2,350,yes,mechanized,,,no,8,DAP/Urea,,400,,,,,yes,Propanil et Weedone,8/20/16,90,4,80,shop,,0,market,0000-00-00,0,yes,0,no,0,,no,,,,yes,0,0000-00-00,0000-00-00,120,120,42000,,Pellital,cash,yes,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2228,2228,8027,6961,Validated,Enable,3,10/25/16 12:11,1,owned,1,6577,-14.31306230952 | 16.43054546021,Autres,yellow,medium,flat,7454,8027,validated,11/4/16 14:38,yes,1,irrigated_rice,,cash,3,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/13/16,traditional,,0,130,0,350,yes,mechanized,no,,yes,8,DAP/Urea,inconnu,400,no,,no,,yes,Propanil et Weedone,8/17/16,15,3,80,shop,,530,market,0000-00-00,2,yes,0,no,0,,yes,1,irrigated_rice,cash,yes,0,0000-00-00,8/25/16,120,120,42000,,Pellital,cash,yes,Urea,,9/25/16,DAP,280,38000,yes,10/22/16,Urea,120,22000,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2229,2229,8028,7311,Validated,Enable,2,10/24/16 15:32,1,owned,1,6302,-14.313559887569 | 16.42987040582,Autres,yellowish,medium,flat,7455,8028,validated,11/4/16 9:50,yes,1,irrigated_rice,,cash,3,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/7/16,traditional,,0,120,0,350,yes,mechanized,,,yes,8,DAP/Urea,inconnu,400,no,,,,yes,Propanil et Weedone,8/16/16,9,4,80,shop,,510,market,0000-00-00,2,yes,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,no,,no,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2230,2230,8029,6817,Validated,Enable,2,11/15/16 9:06,1,owned,1,3985,-14.313304362437 | 16.429150752442,Autres,yellow,medium,flat,7456,8029,validated,11/4/16 9:31,yes,1,irrigated_rice,,cash,4,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/11/16,traditional,,0,120,0,350,yes,mechanized,,,yes,8,DAP/Urea,inconnu,400,no,,no,,yes,Propanil et Weedone,8/18/16,9,5,80,shop,,520,market,0000-00-00,2,yes,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,no,,no,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2231,2231,8030,7338,Validated,Enable,2,11/16/16 11:34,1,owned,1,3512,-14.313056870372 | 16.428463715146,Autres,yellow,medium,flat,7457,8030,validated,11/4/16 9:17,yes,1,irrigated_rice,,cash,4,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/10/16,traditional,,0,120,0,350,yes,mechanized,no,,yes,8,DAP/Urea,inconnu,400,no,,no,,yes,Propanil et Weedone,8/17/16,9,4,80,shop,,530,market,9/26/16,2,yes,0,no,0,,yes,,irrigated_rice,cash,yes,0,0000-00-00,8/24/16,120,120,42000,,Pellital,cash,yes,Urea,,9/27/16,DAP,280,37000,yes,10/25/16,Urea,120,23000,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2232,2232,8031,6825,Validated,Enable,2,11/16/16 8:49,1,owned,1,2592,-14.312396468251 | 16.428332707783,Autres,yellow,medium,flat,7458,8031,validated,11/3/16 9:20,yes,,irrigated_rice,,cash,3,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/11/16,traditional,,1,120,2,350,yes,mechanized,no,,yes,8,DAP/Urea,inconnu,400,,,,,yes,Propanil et Weedone,8/20/16,90,3,80,shop,,590,market,0000-00-00,0,yes,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,no,,no,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2233,2233,8032,7309,Validated,Enable,2,11/23/16 9:56,1,owned,1,4027,-14.311816570104 | 16.428378580285,Autres,brown,medium,flat,7459,8032,validated,11/23/16 9:56,yes,,irrigated_rice,,cash,4,gifted,0,0,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/11/16,traditional,,1,120,2,42000,yes,mechanized,no,,yes,8,DAP/Urea,,400,no,,no,,yes,Propanil et Weedone,8/18/16,1,4,80,shop,,540,market,1/9/17,2,yes,0,no,0,,yes,,irrigated_rice,cash,yes,1,0000-00-00,8/24/16,120,120,42000,,Pellital,cash,yes,Urea,,9/28/16,DAP,270,38000,yes,10/23/16,Urea,130,22000,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2234,2234,8095,6658,Validated,Enable,5,10/25/16 15:26,1,owned,1,8091,-14.306599402447 | 16.436687548991,Autres,yellowish,medium,flat,7514,8095,validated,11/4/16 10:00,yes,1,irrigated_rice,,cash,4,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,,5/8/16,traditional,,0,120,0,350,yes,mechanized,,,yes,8,DAP/Urea,inconnu,400,no,,no,,no,Propanil et Weedone,8/18/16,9,4,80,shop,,370,market,0000-00-00,2,yes,0,no,0,,yes,,irrigated_rice,cash,yes,0,0000-00-00,8/23/16,120,120,42000,,Pellital,cash,yes,Urea,,8/28/16,DAP,230,33650,yes,10/16/16,Urea,130,27950,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2235,2235,8096,6656,Validated,Enable,3,12/12/16 16:44,1,owned,1,9397,-14.305209929886 | 16.437656166836,Autres,yellow,medium,flat,7515,8096,validated,11/4/16 13:43,yes,1,irrigated_rice,,cash,4,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,,5/7/16,traditional,,0,120,0,350,yes,mechanized,,,yes,8,DAP/Urea,inconnu,400,no,,no,,yes,Propanil et Weedone,8/20/16,9,5,80,shop,,630,market,9/18/16,2,yes,0,no,0,,yes,,irrigated_rice,cash,yes,0,0000-00-00,8/30/16,120,120,42000,,Pellital,cash,yes,Urea,,9/25/16,DAP,270,37500,yes,10/13/16,Urea,140,26500,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2236,2236,8097,5967,Validated,Enable,2,11/15/16 14:29,1,owned,1,4038,-14.305045117047 | 16.439703760957,Autres,gray,medium,flat,8001,8097,validated,11/2/16 9:43,yes,,irrigated_rice,,cash,4,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,,yes,horse,,yes,,5/9/16,traditional,,1,120,2,350,yes,mechanized,,,yes,8,DAP/Urea,,400,,,,,yes,Propanil et Weedone,8/19/16,90,4,80,shop,,0,market,0000-00-00,0,yes,0,no,0,,yes,,irrigated_rice,cash,yes,0,0000-00-00,8/27/16,120,120,42000,,Pellital,cash,yes,Urea,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2237,2237,8098,7144,Validated,Enable,2,10/25/16 15:20,1,owned,1,4616,-14.312151533076 | 16.440754964623,Autres,yellow,medium,flat,7516,8098,validated,10/25/16 15:21,no,,,,,0,,0,0,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,,0000-00-00,,,0,0,0,0,,,,,no,0,,,0,,,,,,,0000-00-00,0,0,0,,,0,,0000-00-00,0,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,no,,,,0,
2238,2238,8099,7120,Validated,Enable,2,11/4/16 14:58,1,owned,1,5839,-14.312165217267 | 16.442421422896,Autres,yellowish,medium,flat,7517,8099,validated,11/23/16 13:21,yes,,irrigated_rice,,cash,3,gifted,0,0,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,no,5/5/16,traditional,,1,120,2,350,yes,mechanized,no,,yes,8,DAP/Urea,,400,no,,no,,yes,Propanil et Weedone,8/22/16,1,3,80,shop,,630,market,1/8/17,2,yes,0,no,0,,yes,,irrigated_rice,cash,yes,1,0000-00-00,8/25/16,120,120,42000,,Pellital,cash,yes,Urea,,9/29/16,DAP,270,38500,yes,10/19/16,Urea,130,21500,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
2239,2239,8100,5869,Validated,Enable,2,10/26/16 12:46,1,owned,1,2778,-14.312407545636 | 16.442199111542,Autres,yellow,medium,flat,7518,8100,validated,11/3/16 13:52,yes,1,irrigated_rice,,cash,4,gifted,0,100000,no,no,no,no,no,no,no,no,yes,no,yes,no,rake_hoe,yes,horse,,yes,,5/7/16,traditional,,1,120,2,350,yes,mechanized,,,yes,8,DAP/Urea,,400,,,,,yes,Propanil et Weedone,8/22/16,0,4,80,shop,,370,market,0000-00-00,2,yes,0,no,0,,no,,,cash,yes,0,0000-00-00,0000-00-00,120,120,42000,,Pellital,cash,yes,Urea,,9/27/16,DAP,280,39450,,10/16/16,Urea,130,23500,no,,no,0,0,bank,10%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,100000,river
