id,village_id,validation_status,accuracy,farmerDate,coop_name,gender,age,years_farming,education_level,num_wives,wife_trades,wife_food_crops,wife_crafts,num_children,num_young_children,num_older_children,num_children_in_school,children_working,income,transportation,housing_material,access_electricity,access_drinking_water,access_healthcare,wants_credit,credit_from_coop,credit_from_third_party,credit_from_bank,loan_amount,loan_rate,has_bridge_loan,bridge_loan_amount,pledged_output,wants_bridge_loan,wants_bridge_loan_amount,input_use,input_cost,inputs_useful,interest_use_inputs,interest_insurance,use_ag_services,ag_services_quality,ag_services_frequency,interest_ag_services,buyer_type,last_price,num_plots,total_ha,main_crop,secondary_crop,has_loan,valid_children,fraction_in_school,coop_id,fraction_in_school_binned,income_binned,num_plots_binned,years_farming_binned,age_binned,num_children_binned,num_older_children_binned,num_young_children_binned,num_wives_binned,education_level_binned,wife_roles,creditworthy,nonzero_income,plot_list
9347,745,Validated,3,2018-02-22 10:05:00,,0.0,26.0,4.0,SupErieur,1,0,0,0,1.0,1,0,0,0.0,350000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,375000.0,8.0,0.0,0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,lender,135.0,3.0,1.0,IRice,elevage,1.0,True,0.0,12,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,350000.0,[9800]
9348,745,Validated,2,2018-02-13 14:43:00,Section Villageoise 8,0.0,34.0,15.0,Secondaire,1,0,0,0,2.0,1,1,1,,700000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,600000.0,8.0,0.0,0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,lender,125.0,6.0,2.0,IRice,elevage,1.0,True,0.5,25,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,700000.0,[9802]
9398,745,Validated,2,2018-02-22 13:25:00,Section Villageoise 7,0.0,33.0,10.0,Secondaire,1,0,1,0,2.0,1,1,1,2.0,400000.0,Moto/Mobylette,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,380000.0,8.0,0.0,0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,123.0,3.0,1.0,IRice,elevage,1.0,True,0.5,38,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,400000.0,[9808]
8659,709,Validated,10,2018-01-26 16:37:00,Section Villageoise 1,0.0,51.0,24.0,Non AlphabEtisE,1,0,0,0,6.0,1,3,2,4.0,900000.0,Moto/Mobylette,2.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,300000.0,6.0,7500.0,9000,0.0,1.0,1500.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,lender,100.0,2.0,1.17,IRice,IRice,1.0,True,0.3333333333333333,27,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,900000.0,[9276]
8660,709,Validated,10,2018-02-07 14:31:00,Section Villageoise 1,0.0,41.0,25.0,Primaire,1,0,0,0,3.0,2,1,3,0.0,300000.0,Moto/Mobylette,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,300000.0,6.0,7500.0,9000,0.0,1.0,1500.0,4.0,10000.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,lender,125.0,7.0,3.45,IRice,IRice,1.0,True,1.0,27,3.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,300000.0,[9272]
8661,709,Validated,10,2018-01-26 16:30:00,Section Villageoise 1,0.0,52.0,31.0,Primaire,1,0,0,0,4.0,0,3,2,4.0,2000000.0,Moto/Mobylette,2.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,350000.0,6.0,7500.0,9000,0.0,1.0,1500.0,4.0,10000.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,market,125.0,6.0,2.68,IRice,IRice,1.0,True,0.5,27,2.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2000000.0,[9281]
8663,709,Validated,10,2018-02-07 14:16:00,Section Villageoise 1,0.0,57.0,46.0,Non AlphabEtisE,1,0,0,0,5.0,0,3,2,4.0,500000.0,VElo,2.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,415000.0,5.0,0.0,0,0.0,0.0,0.0,2.0,12000.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,merchant,125.0,2.0,1.58,IRice,IRice,1.0,True,0.4,27,2.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,500000.0,[9306]
8664,709,Validated,10,2018-01-26 16:14:00,Section Villageoise 1,0.0,45.0,36.0,Primaire,1,0,0,0,2.0,1,1,1,0.0,1100000.0,VElo,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,350000.0,6.0,7500.0,10000,0.0,1.0,2500.0,4.0,10000.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,merchant,125.0,2.0,0.73,IRice,IRice,1.0,True,0.5,27,2.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1100000.0,[9275]
8665,709,Validated,10,2018-01-31 12:10:00,Section Villageoise 1,0.0,60.0,42.0,Non AlphabEtisE,2,0,0,0,1.0,0,0,1,0.0,1900000.0,VElo,2.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,350000.0,5.0,7500.0,10000,1.0,1.0,2500.0,4.0,10000.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,merchant,100.0,4.0,2.16,IRice,IRice,1.0,True,1.0,27,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1900000.0,[9270]
8666,709,Validated,10,2018-02-07 13:16:00,Section Villageoise 1,1.0,38.0,6.0,Primaire,0,0,0,0,4.0,2,1,2,0.0,250000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,7500.0,6.0,7500.0,9000,0.0,1.0,1500.0,4.0,10000.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,merchant,110.0,3.0,1.0,IRice,IRice,1.0,True,0.5,27,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,250000.0,[9305]
8723,709,Validated,10,2018-01-31 11:00:00,Section Villageoise 1,0.0,56.0,25.0,Non AlphabEtisE,1,0,0,0,2.0,0,0,0,1.0,500000.0,VElo,1.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,250000.0,5.0,7500.0,10000,0.0,1.0,2500.0,4.0,10000.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,merchant,115.0,2.0,0.7,IRice,IRice,1.0,True,0.0,27,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,500000.0,[9253]
8724,709,Validated,10,2018-01-26 15:28:00,Section Villageoise 1,0.0,38.0,23.0,Primaire,1,0,0,0,0.0,0,0,0,0.0,0.0,Moto/Mobylette,2.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,418000.0,6.0,8000.0,9000,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,merchant,110.0,8.0,3.36,IRice,IRice,1.0,True,,27,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,[9278]
8725,709,Validated,10,2018-01-26 16:07:00,Section Villageoise 1,0.0,53.0,27.0,Non AlphabEtisE,2,0,0,0,6.0,2,4,3,2.0,1200000.0,A pied,2.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,350000.0,5.0,7500.0,9000,,0.0,0.0,4.0,10000.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,merchant,100.0,3.0,1.58,IRice,IRice,1.0,True,0.5,27,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1200000.0,[9257]
8726,709,Validated,10,2018-01-31 12:02:00,Section Villageoise 1,0.0,36.0,10.0,Primaire,1,0,0,0,4.0,1,3,2,2.0,2000000.0,Moto/Mobylette,1.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,350000.0,5.0,7500.0,10000,0.0,1.0,2500.0,4.0,10000.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,merchant,90.0,4.0,2.31,IRice,IRice,1.0,True,0.5,27,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2000000.0,[9252]
8727,709,Validated,10,2018-01-31 11:33:00,Section Villageoise 1,0.0,68.0,48.0,Primaire,1,0,0,0,5.0,0,2,2,4.0,1400000.0,VElo,2.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,350000.0,5.0,7500.0,9000,0.0,1.0,1500.0,4.0,10000.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,lender,100.0,2.0,1.93,IRice,IRice,1.0,True,0.4,27,2.0,3.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1400000.0,[9304]
8728,709,Validated,10,2018-02-22 10:01:00,Section Villageoise 1,0.0,61.0,48.0,Non AlphabEtisE,1,0,0,0,12.0,0,2,12,4.0,200000.0,Moto/Mobylette,2.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,50000.0,5.0,7500.0,10000,0.0,1.0,2500.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,merchant,100.0,2.0,1.95,IRice,IRice,1.0,True,1.0,27,3.0,2.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,200000.0,[9251]
8729,709,Validated,10,2018-01-30 09:19:00,Section Villageoise 1,0.0,47.0,12.0,Secondaire,1,0,0,0,5.0,2,1,0,2.0,1000000.0,Moto/Mobylette,2.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,400000.0,6.0,7500.0,9000,0.0,1.0,1500.0,4.0,10000.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,merchant,100.0,2.0,0.75,IRice,IRice,1.0,True,0.0,27,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1000000.0,[9302]
8730,709,Validated,10,2018-01-26 15:17:00,Section Villageoise 1,0.0,46.0,29.0,Primaire,1,0,0,0,3.0,0,3,3,0.0,2000000.0,VElo,1.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,400000.0,6.0,7500.0,9000,0.0,0.0,0.0,4.0,10000.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,merchant,105.0,4.0,2.53,IRice,IRice,1.0,True,1.0,27,3.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2000000.0,[9262]
8731,709,Validated,10,2018-02-22 10:35:00,Section Villageoise 1,0.0,21.0,3.0,Secondaire,0,0,0,0,0.0,0,0,0,0.0,1800000.0,VElo,2.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,,6.0,7500.0,9000,0.0,1.0,1500.0,4.0,10000.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,merchant,105.0,5.0,2.2,IRice,IRice,1.0,True,,27,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1800000.0,[9268]
8732,709,Validated,10,2018-02-07 14:07:00,Section Villageoise 2,0.0,73.0,29.0,Non AlphabEtisE,3,0,0,0,12.0,0,3,0,4.0,1200000.0,VElo,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,400000.0,6.0,7500.0,9000,0.0,1.0,1500.0,4.0,10000.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,merchant,105.0,3.0,1.3,IRice,IRice,1.0,True,0.0,40,0.0,3.0,1.0,3.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1200000.0,[9299]
8733,709,Validated,10,2018-01-26 09:15:00,Section Villageoise 1,0.0,43.0,24.0,Primaire,0,0,0,0,2.0,0,2,1,0.0,,VElo,1.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,400000.0,6.0,7500.0,9000,0.0,1.0,1500.0,4.0,10000.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,merchant,105.0,4.0,2.87,IRice,IRice,1.0,True,0.5,27,2.0,,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,,1.0,,[9307]
8734,709,Validated,10,2018-01-31 11:59:00,Section Villageoise 1,0.0,57.0,33.0,Non AlphabEtisE,1,0,0,0,7.0,0,0,2,4.0,800000.0,Moto/Mobylette,2.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,350000.0,6.0,7500.0,10000,0.0,1.0,2500.0,4.0,10000.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,merchant,105.0,2.0,1.0,IRice,IRice,1.0,True,0.2857142857142857,27,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,800000.0,[9261]
8735,709,Validated,10,2018-01-31 12:03:00,Section Villageoise 1,0.0,53.0,31.0,Primaire,1,1,0,0,2.0,0,1,1,0.0,300000.0,VElo,2.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,350000.0,6.0,8000.0,9000,0.0,1.0,1500.0,4.0,10000.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,merchant,120.0,1.0,0.4,IRice,IRice,1.0,True,0.5,27,2.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,300000.0,[9256]
8736,709,Validated,10,2018-01-26 09:42:00,Section Villageoise 1,0.0,53.0,53.0,Non AlphabEtisE,1,1,0,0,3.0,0,2,2,0.0,200000.0,VElo,2.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,418000.0,6.0,0.0,0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,merchant,100.0,3.0,2.49,IRice,IRice,1.0,True,0.6666666666666666,27,3.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,200000.0,[9263]
8738,709,Validated,10,2018-01-26 15:25:00,Section Villageoise 1,0.0,38.0,18.0,Primaire,1,0,0,0,1.0,1,0,0,0.0,200000.0,A pied,2.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,400000.0,6.0,8000.0,9000,0.0,0.0,0.0,4.0,5000.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,merchant,100.0,1.0,0.35,IRice,IRice,1.0,True,0.0,27,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,200000.0,[9300]
8739,709,Validated,10,2018-01-24 14:43:00,Section Villageoise 1,0.0,57.0,15.0,Non AlphabEtisE,1,0,0,0,6.0,0,3,3,2.0,400000.0,Moto/Mobylette,2.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,400000.0,6.0,8000.0,10000,0.0,0.0,0.0,4.0,10000.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,merchant,105.0,3.0,1.98,IRice,IRice,1.0,True,0.5,27,2.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,400000.0,[9279]
8741,709,Validated,10,2018-01-30 09:22:00,Section Villageoise 1,0.0,54.0,31.0,Non AlphabEtisE,1,0,0,0,5.0,1,1,2,4.0,1900000.0,Moto/Mobylette,1.0,1.0,2.0,1.0,4.0,0.0,0.0,2.0,375000.0,6.0,8000.0,9000,0.0,1.0,1000.0,4.0,10000.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,merchant,100.0,4.0,2.36,IRice,IRice,1.0,True,0.4,27,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1900000.0,[9273]
8742,709,Validated,10,2018-01-26 14:45:00,Section Villageoise 1,0.0,45.0,10.0,Primaire,1,0,0,0,2.0,2,0,0,0.0,500000.0,Moto/Mobylette,1.0,0.0,2.0,2.0,4.0,0.0,1.0,2.0,350000.0,6.0,7500.0,10000,0.0,0.0,0.0,4.0,10000.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,merchant,125.0,3.0,1.42,IRice,IRice,1.0,True,0.0,27,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,500000.0,[9265]
8744,709,Validated,10,2018-02-19 13:53:00,Section Villageoise 1,0.0,44.0,29.0,Primaire,1,0,0,0,5.0,0,2,3,0.0,2000000.0,VElo,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,350000.0,6.0,7500.0,9000,0.0,0.0,1500.0,4.0,10000.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,merchant,106.0,3.0,2.55,IRice,IRice,1.0,True,0.6,27,3.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2000000.0,[9277]
8745,709,Validated,10,2018-01-31 12:08:00,Section Villageoise 1,0.0,24.0,6.0,Secondaire,1,0,0,0,0.0,0,0,0,0.0,1200000.0,A pied,2.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,350000.0,6.0,7500.0,9500,0.0,0.0,0.0,4.0,10000.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,merchant,105.0,3.0,2.4,IRice,IRice,1.0,True,,27,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1200000.0,[9271]
8746,709,Validated,10,2018-01-31 16:50:00,Section Villageoise 1,0.0,34.0,20.0,Primaire,0,0,0,0,0.0,0,0,0,0.0,100000.0,Moto/Mobylette,2.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,,6.0,7500.0,9000,0.0,0.0,0.0,4.0,10000.0,0.0,0.0,0.0,2.0,2.0,0.0,,merchant,105.0,1.0,0.7,IRice,IRice,,True,,27,,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,,100000.0,[9254]
8747,709,Validated,10,2018-01-26 15:58:00,Section Villageoise 1,0.0,25.0,3.0,Secondaire,0,0,0,0,0.0,0,0,0,0.0,2000000.0,VElo,2.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,400000.0,6.0,7500.0,9000,0.0,0.0,0.0,4.0,10000.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,merchant,105.0,4.0,2.44,IRice,IRice,1.0,True,,27,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,2000000.0,[9298]
8748,709,Validated,10,2018-01-26 14:29:00,Section Villageoise 1,0.0,26.0,0.0,Secondaire,0,0,0,0,0.0,0,0,0,1.0,,A pied,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,350000.0,6.0,0.0,0,,0.0,0.0,4.0,10000.0,0.0,0.0,2.0,,0.0,0.0,0.0,merchant,120.0,8.0,4.1,IRice,IRice,1.0,True,,27,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,[9309]
8749,709,Validated,10,2018-01-26 15:23:00,Section Villageoise 1,0.0,29.0,2.0,Secondaire,1,0,0,0,0.0,0,0,0,0.0,700000.0,A pied,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,350000.0,6.0,7500.0,10000,0.0,0.0,0.0,4.0,10000.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,merchant,120.0,2.0,1.3,IRice,IRice,1.0,True,,27,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,700000.0,[9264]
8779,709,Validated,10,2018-01-31 14:59:00,Section Villageoise 5,0.0,29.0,14.0,Primaire,0,0,0,0,0.0,0,0,0,0.0,800000.0,A pied,1.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,350000.0,6.0,7250.0,10000,0.0,1.0,2500.0,4.0,10000.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,merchant,125.0,3.0,1.2,IRice,IRice,1.0,True,,31,,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,800000.0,[9267]
8780,709,Validated,10,2018-01-26 11:35:00,Section Villageoise 1,0.0,38.0,23.0,Primaire,1,0,0,0,1.0,1,0,0,0.0,1900000.0,Moto/Mobylette,2.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,234000.0,6.0,8000.0,10000,0.0,1.0,2000.0,4.0,10000.0,0.0,2.0,2.0,1.0,2.0,4.0,0.0,merchant,120.0,4.0,2.12,IRice,IRice,1.0,True,0.0,27,0.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1900000.0,[9274]
8781,709,Validated,20,2018-02-07 14:09:00,Section Villageoise 1,0.0,40.0,28.0,Primaire,0,0,0,0,0.0,0,0,0,0.0,400000.0,Moto/Mobylette,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,350000.0,6.0,7500.0,9000,0.0,1.0,1500.0,4.0,10000.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,merchant,105.0,1.0,0.57,IRice,IRice,1.0,True,,27,,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,,1.0,400000.0,[9269]
8859,709,Validated,10,2018-01-30 09:40:00,Section Villageoise 1,0.0,36.0,24.0,Primaire,1,0,0,0,5.0,2,3,3,0.0,600000.0,VElo,2.0,1.0,2.0,1.0,4.0,0.0,1.0,2.0,350000.0,6.0,7500.0,9000,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,merchant,120.0,2.0,0.71,IRice,IRice,1.0,True,0.6,27,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,600000.0,[9255]
8860,709,Validated,10,2018-02-06 18:13:00,Section Villageoise 1,0.0,73.0,54.0,Non AlphabEtisE,1,0,0,0,6.0,0,2,2,4.0,1300000.0,VElo,2.0,1.0,2.0,1.0,4.0,0.0,1.0,2.0,350000.0,6.0,7500.0,9000,0.0,0.0,1500.0,4.0,10000.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,merchant,120.0,4.0,1.5,IRice,IRice,1.0,True,0.3333333333333333,27,2.0,3.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1300000.0,[9258]
8861,709,Validated,10,2018-02-07 14:25:00,Section Villageoise 1,0.0,48.0,26.0,Primaire,1,0,0,0,2.0,1,1,0,0.0,810000.0,A pied,1.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,375000.0,6.0,7500.0,9500,0.0,1.0,2000.0,4.0,10000.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,merchant,120.0,3.0,1.13,IRice,IRice,1.0,True,0.0,27,0.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,810000.0,[9259]
8862,709,Validated,10,2018-02-06 18:22:00,Section Villageoise 1,0.0,22.0,8.0,Primaire,0,0,0,0,0.0,0,0,0,4.0,1800000.0,Moto/Mobylette,2.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,375000.0,6.0,8000.0,10000,0.0,1.0,2000.0,4.0,10000.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,merchant,120.0,4.0,1.93,IRice,IRice,1.0,True,,27,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1800000.0,[9260]
8886,709,Validated,10,2018-02-06 18:09:00,Section Villageoise 1,0.0,54.0,36.0,Non AlphabEtisE,2,0,0,0,6.0,1,4,3,2.0,850000.0,VElo,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,350000.0,6.0,7500.0,10000,0.0,0.0,0.0,4.0,15000.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,merchant,120.0,3.0,1.21,IRice,IRice,1.0,True,0.5,27,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,850000.0,[9303]
8887,709,Validated,10,2018-02-04 14:05:00,Section Villageoise 1,0.0,53.0,29.0,Primaire,2,1,0,0,5.0,1,5,3,0.0,,VElo,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,350000.0,6.0,7500.0,9000,0.0,0.0,1500.0,4.0,10000.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,merchant,120.0,3.0,1.24,IRice,IRice,1.0,True,0.6,27,3.0,,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,[9297]
8888,709,Validated,10,2018-01-26 11:35:00,Section Villageoise 1,1.0,37.0,11.0,Primaire,0,1,0,0,4.0,2,2,3,0.0,1300000.0,A pied,2.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,350000.0,6.0,8000.0,11000,0.0,1.0,3500.0,4.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,merchant,120.0,2.0,1.35,IRice,IRice,1.0,True,0.75,27,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,1300000.0,[9301]
9322,709,Validated,10,2018-02-06 18:14:00,,0.0,68.0,54.0,Non AlphabEtisE,1,1,0,0,7.0,0,0,0,4.0,1100000.0,VElo,2.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,350000.0,6.0,7500.0,10000,0.0,1.0,2500.0,4.0,20000.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,merchant,120.0,3.0,1.49,IRice,IRice,1.0,True,0.0,12,0.0,3.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1100000.0,[9708]
9323,709,Validated,10,2018-02-06 18:18:00,Section Villageoise 1,0.0,50.0,28.0,Primaire,1,0,0,0,5.0,1,2,3,4.0,600000.0,A pied,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,375000.0,6.0,7500.0,10000,0.0,1.0,2500.0,4.0,15000.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,merchant,106.0,3.0,0.76,IRice,IRice,1.0,True,0.6,27,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,600000.0,[9709]
9324,709,Validated,10,2018-02-06 18:17:00,Section Villageoise 1,0.0,49.0,25.0,Primaire,1,0,0,0,5.0,0,3,3,2.0,,VElo,2.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,350.0,6.0,7500.0,10000,0.0,1.0,2500.0,4.0,10000.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,merchant,120.0,8.0,3.64,IRice,IRice,1.0,True,0.6,27,3.0,,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,[9710]
9423,709,Validated,10,2018-02-22 09:55:00,Section Villageoise 1,0.0,41.0,25.0,Primaire,1,0,0,0,2.0,0,2,1,0.0,1200000.0,A pied,2.0,1.0,2.0,2.0,4.0,0.0,1.0,2.0,350000.0,6.0,7500.0,10000,0.0,1.0,2500.0,4.0,10000.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,merchant,120.0,3.0,1.44,IRice,IRice,1.0,True,0.5,27,2.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1200000.0,[9822]
8573,711,Validated,2,2018-01-31 10:35:00,Section Villageoise 1,0.0,40.0,19.0,SupErieur,1,1,0,0,4.0,1,3,3,2.0,500000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,350000.0,7.0,50000.0,58000,0.0,1.0,8000.0,4.0,102000.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,coop,125.0,2.0,0.86,IRice,IRice,1.0,True,0.75,27,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,500000.0,[9550]
